dataset_id,category,subcategory,indicator,region,year_label,year_num,fiscal_or_calendar,value,unit,sex,data_kind,comparable,source_title,source_table,source_yearbook,source_department,notes
commerce_overview,産業,卸売業,卸売業年間商品販売額,西条市,平成24年,2012,calendar,6828758,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業事業所数,西条市,平成24年,2012,calendar,795,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業従業者数,西条市,平成24年,2012,calendar,4447,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業年間商品販売額,西条市,平成24年,2012,calendar,7759023,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業売場面積,西条市,平成24年,2012,calendar,155061,㎡,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総事業所数,西条市,平成26年,2014,calendar,916,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総従業者数,西条市,平成26年,2014,calendar,6042,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総年間商品販売額,西条市,平成26年,2014,calendar,15174615,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業事業所数,西条市,平成26年,2014,calendar,192,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業従業者数,西条市,平成26年,2014,calendar,1159,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業年間商品販売額,西条市,平成26年,2014,calendar,6329193,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業事業所数,西条市,平成26年,2014,calendar,724,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業従業者数,西条市,平成26年,2014,calendar,4883,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業年間商品販売額,西条市,平成26年,2014,calendar,8845422,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業売場面積,西条市,平成26年,2014,calendar,157863,㎡,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総事業所数,西条市,平成28年,2016,calendar,1014,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総従業者数,西条市,平成28年,2016,calendar,7177,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総年間商品販売額,西条市,平成28年,2016,calendar,17837093,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業事業所数,西条市,平成28年,2016,calendar,205,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業従業者数,西条市,平成28年,2016,calendar,1436,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業年間商品販売額,西条市,平成28年,2016,calendar,7248985,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業事業所数,西条市,平成28年,2016,calendar,809,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業従業者数,西条市,平成28年,2016,calendar,5741,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業年間商品販売額,西条市,平成28年,2016,calendar,10588108,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業売場面積,西条市,平成28年,2016,calendar,166235,㎡,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総事業所数,西条市,令和3年,2021,calendar,922,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総従業者数,西条市,令和3年,2021,calendar,6213,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,商業総数,総年間商品販売額,西条市,令和3年,2021,calendar,16870688,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業事業所数,西条市,令和3年,2021,calendar,191,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業従業者数,西条市,令和3年,2021,calendar,1090,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,卸売業,卸売業年間商品販売額,西条市,令和3年,2021,calendar,6555477,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業事業所数,西条市,令和3年,2021,calendar,731,所,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業従業者数,西条市,令和3年,2021,calendar,5123,人,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業年間商品販売額,西条市,令和3年,2021,calendar,10315211,万円,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
commerce_overview,産業,小売業,小売業売場面積,西条市,令和3年,2021,calendar,162023,㎡,na,actual,True,西条市統計データ（2026年版）,42.卸売業・小売業の概況,2026,総務部,
